,From Date,To Date,Remote Station ID,Station,Total Fares for the Week,Contains Holiday,Gas Price,Total Snowfall,Total Rainfall
3118,2020-11-21,2020-11-27,R315,155TH STREET-8TH AVENUE,6263.0,Yes,2.22,0.0,22.84
3119,2020-11-21,2020-11-27,R316,FLUSHING AVENUE-MARCY AVE,6395.0,Yes,2.22,0.0,22.84
3120,2020-11-21,2020-11-27,R317,LAFAYETTE AV-WASHINGTON AV,6120.0,Yes,2.22,0.0,22.84
3121,2020-11-21,2020-11-27,R318,FULTON STREET-LAFAYETTE AV,8336.0,Yes,2.22,0.0,22.84
3122,2020-11-21,2020-11-27,R319,63RD STREET-LEXINGTON AVE,25863.0,Yes,2.22,0.0,22.84
3123,2020-11-21,2020-11-27,R320,CANAL STREET-VARICK STREET,4444.0,Yes,2.22,0.0,22.84
3124,2020-11-21,2020-11-27,R321,18TH STREET-7TH AVENUE,7131.0,Yes,2.22,0.0,22.84
3125,2020-11-21,2020-11-27,R322,SPRING STREET-LAFAYETTE ST,11314.0,Yes,2.22,0.0,22.84
3126,2020-11-21,2020-11-27,R323,111TH STREET-LENOX AVENUE,11184.0,Yes,2.22,0.0,22.84
3127,2020-11-21,2020-11-27,R324,116TH STREET-LENOX AVENUE,15564.0,Yes,2.22,0.0,22.84
3128,2020-11-21,2020-11-27,R325,WHITLOCK AVE-WESTCHESTER AV,3750.0,Yes,2.22,0.0,22.84
3129,2020-11-21,2020-11-27,R326,ZEREGA AVE-WESTCHESTER AVE,4615.0,Yes,2.22,0.0,22.84
3130,2020-11-21,2020-11-27,R327,52ND STREET-ROOSEVELT AVE,11685.0,Yes,2.22,0.0,22.84
3131,2020-11-21,2020-11-27,R328,WILLETS PT BLVD-ROOSEVELT,3326.0,Yes,2.22,0.0,22.84
3132,2020-11-21,2020-11-27,R329,MORRIS PARK-PAULDING AVENUE,4355.0,Yes,2.22,0.0,22.84
3133,2020-11-21,2020-11-27,R330,3RD AVENUE-14TH STREET,8459.0,Yes,2.22,0.0,22.84
3134,2020-11-21,2020-11-27,R331,155TH STREET-ST NICHOLAS AV,3746.0,Yes,2.22,0.0,22.84
3135,2020-11-21,2020-11-27,R332,135TH STREET-ST NICHOLAS AV,6164.0,Yes,2.22,0.0,22.84
3136,2020-11-21,2020-11-27,R333,116TH STREET-8TH AVENUE,9012.0,Yes,2.22,0.0,22.84
3137,2020-11-21,2020-11-27,R334,110TH STREET-8TH AVENUE,9904.0,Yes,2.22,0.0,22.84
3138,2020-11-21,2020-11-27,R335,GASTON AVENUE-BEACH 67TH ST,4709.0,Yes,2.22,0.0,22.84
3139,2020-11-21,2020-11-27,R336,STRAITON AVE-BEACH 60TH ST,3848.0,Yes,2.22,0.0,22.84
3140,2020-11-21,2020-11-27,R337,FRANK AVENUE-BEACH 44TH ST,1427.0,Yes,2.22,0.0,22.84
3141,2020-11-21,2020-11-27,R338,EDGEMERE-BEACH 36TH STREET,1817.0,Yes,2.22,0.0,22.84
3142,2020-11-21,2020-11-27,R339,36TH STREET-NORTHERN BLVD,5191.0,Yes,2.22,0.0,22.84
3143,2020-11-21,2020-11-27,R340,65TH STREET-BROADWAY,6632.0,Yes,2.22,0.0,22.84
3144,2020-11-21,2020-11-27,R341,75TH AVENUE-QUEENS BLVD,4796.0,Yes,2.22,0.0,22.84
3145,2020-11-21,2020-11-27,R342,VAN WYCK BLVD-METROPOLITAN,8758.0,Yes,2.22,0.0,22.84
3146,2020-11-21,2020-11-27,R343,FRANKLIN STREET-WEST BWAY,4063.0,Yes,2.22,0.0,22.84
3147,2020-11-21,2020-11-27,R344,145TH STREET-LENOX AVENUE,5301.0,Yes,2.22,0.0,22.84
3148,2020-11-21,2020-11-27,R345,148TH STREET-LENOX AVENUE,5689.0,Yes,2.22,0.0,22.84
3149,2020-11-21,2020-11-27,R346,COURT SQ,7362.0,Yes,2.22,0.0,22.84
3150,2020-11-21,2020-11-27,R347,69TH STREET-ROOSEVELT AVE,11296.0,Yes,2.22,0.0,22.84
3151,2020-11-21,2020-11-27,R348,ATLANTIC AV-VAN SINDEREN AV,2886.0,Yes,2.22,0.0,22.84
3152,2020-11-21,2020-11-27,R349,SUTTER AVE-VAN SINDEREN AVE,5509.0,Yes,2.22,0.0,22.84
3153,2020-11-21,2020-11-27,R350,LIVONIA AVE-VAN SINDEREN AV,4853.0,Yes,2.22,0.0,22.84
3154,2020-11-21,2020-11-27,R352,HEWES STREET-BROADWAY,7937.0,Yes,2.22,0.0,22.84
3155,2020-11-21,2020-11-27,R353,LORIMER STREET-BROADWAY,8101.0,Yes,2.22,0.0,22.84
3156,2020-11-21,2020-11-27,R354,104TH STREET-LIBERTY AVENUE,3600.0,Yes,2.22,0.0,22.84
3157,2020-11-21,2020-11-27,R355,109TH STREET-LIBERTY AVENUE,4411.0,Yes,2.22,0.0,22.84
3158,2020-11-21,2020-11-27,R356,LEFFERTS BLVD-LIBERTY AVE,13022.0,Yes,2.22,0.0,22.84
3159,2020-11-21,2020-11-27,R357,NORTH CONDUIT AVE-COHANCEY,1366.0,Yes,2.22,0.0,22.84
3160,2020-11-21,2020-11-27,R358,BEACH 25TH STREET-WAVECREST,3245.0,Yes,2.22,0.0,22.84
3161,2020-11-21,2020-11-27,R359,COURT SQ-23 ST,14105.0,Yes,2.22,0.0,22.84
3162,2020-11-21,2020-11-27,R360,21ST STREET-JACKSON AVENUE,2548.0,Yes,2.22,0.0,22.84
3163,2020-11-21,2020-11-27,R361,PELHAM PKWY-WHITE PLAINS RD,11783.0,Yes,2.22,0.0,22.84
3164,2020-11-21,2020-11-27,R362,ALLERTON AV-WHITE PLAINS RD,7496.0,Yes,2.22,0.0,22.84
3165,2020-11-21,2020-11-27,R363,BURKE AVE-WHITE PLAINS ROAD,4852.0,Yes,2.22,0.0,22.84
3166,2020-11-21,2020-11-27,R364,GUNHILL RD-WHITE PLAINS RD,8094.0,Yes,2.22,0.0,22.84
3167,2020-11-21,2020-11-27,R365,219TH ST-WHITE PLAINS ROAD,4453.0,Yes,2.22,0.0,22.84
3168,2020-11-21,2020-11-27,R366,225TH ST-WHITE PLAINS ROAD,5702.0,Yes,2.22,0.0,22.84
3169,2020-11-21,2020-11-27,R367,233RD ST-WHITE PLAINS ROAD,7201.0,Yes,2.22,0.0,22.84
3170,2020-11-21,2020-11-27,R368,9TH AVENUE-39TH STREET,11924.0,Yes,2.22,0.0,22.84
3171,2020-11-21,2020-11-27,R369,FORT HAMILTON PKWY-45TH ST,9384.0,Yes,2.22,0.0,22.84
3172,2020-11-21,2020-11-27,R370,71ST STREET-NEW UTRECHT AVE,10062.0,Yes,2.22,0.0,22.84
3173,2020-11-21,2020-11-27,R371,79TH STREET-17TH AVENUE,11544.0,Yes,2.22,0.0,22.84
3174,2020-11-21,2020-11-27,R372,18TH AVENUE-86TH STREET,11965.0,Yes,2.22,0.0,22.84
3175,2020-11-21,2020-11-27,R373,20TH AVENUE-86TH STREET,10237.0,Yes,2.22,0.0,22.84
3176,2020-11-21,2020-11-27,R374,BAY PARKWAY-86TH STREET,14554.0,Yes,2.22,0.0,22.84
3177,2020-11-21,2020-11-27,R375,NEW LOTS AV-VAN SINDEREN AV,7461.0,Yes,2.22,0.0,22.84
3178,2020-11-21,2020-11-27,R376,EAST 105TH ST-FARRAGUT ROAD,6094.0,Yes,2.22,0.0,22.84
3179,2020-11-21,2020-11-27,R377,FLUSHING AVE-BROADWAY,15285.0,Yes,2.22,0.0,22.84
3180,2020-11-21,2020-11-27,R378,MYRTLE AVENUE-BROADWAY,15884.0,Yes,2.22,0.0,22.84
3181,2020-11-21,2020-11-27,R379,KOSCIUSZKO STREET-BROADWAY,8242.0,Yes,2.22,0.0,22.84
3182,2020-11-21,2020-11-27,R380,GATES AVENUE-BROADWAY,10904.0,Yes,2.22,0.0,22.84
3183,2020-11-21,2020-11-27,R381,HALSEY STREET-BROADWAY,10185.0,Yes,2.22,0.0,22.84
3184,2020-11-21,2020-11-27,R382,GRANT AVENUE-PITKIN AVENUE,9944.0,Yes,2.22,0.0,22.84
3185,2020-11-21,2020-11-27,R383,HUDSON STREET-78TH STREET,7501.0,Yes,2.22,0.0,22.84
3186,2020-11-21,2020-11-27,R384,BOYD STREET-88TH STREET,5177.0,Yes,2.22,0.0,22.84
3187,2020-11-21,2020-11-27,R385,ROCKAWAY BLVD-LIBERTY AVE,12159.0,Yes,2.22,0.0,22.84
3188,2020-11-21,2020-11-27,R386,174TH STREET-SOUTHERN BLVD,9995.0,Yes,2.22,0.0,22.84
3189,2020-11-21,2020-11-27,R387,EAST TREMONT AVENUE-178 ST,9855.0,Yes,2.22,0.0,22.84
3190,2020-11-21,2020-11-27,R388,EAST 180TH ST-MORRIS PARK,16313.0,Yes,2.22,0.0,22.84
3191,2020-11-21,2020-11-27,R389,BRONX PARK EAST,3260.0,Yes,2.22,0.0,22.84
3192,2020-11-21,2020-11-27,R390,8TH AVENUE-62ND STREET,19811.0,Yes,2.22,0.0,22.84
3193,2020-11-21,2020-11-27,R391,FORT HAMILTON PARKWAY-62ND,11125.0,Yes,2.22,0.0,22.84
3194,2020-11-21,2020-11-27,R392,18TH AVENUE-62ND STREET,10811.0,Yes,2.22,0.0,22.84
3195,2020-11-21,2020-11-27,R393,20TH AVENUE-62ND STREET,7043.0,Yes,2.22,0.0,22.84
3196,2020-11-21,2020-11-27,R394,BAY PARKWAY-66TH STREET,14564.0,Yes,2.22,0.0,22.84
3197,2020-11-21,2020-11-27,R395,KINGS HIGHWAY-WEST 7TH ST,10759.0,Yes,2.22,0.0,22.84
3198,2020-11-21,2020-11-27,R396,AVENUE U-WEST 7TH STREET,7189.0,Yes,2.22,0.0,22.84
3199,2020-11-21,2020-11-27,R397,86TH STREET-AVENUE V,5250.0,Yes,2.22,0.0,22.84
3200,2020-11-21,2020-11-27,R398,NEW UTRECHT AVENUE-62ND ST,10696.0,Yes,2.22,0.0,22.84
3201,2020-11-21,2020-11-27,R399,25TH AVENUE-86TH STREET,7418.0,Yes,2.22,0.0,22.84
3202,2020-11-21,2020-11-27,R400,BAY 50TH STREET-STILLWELL,4618.0,Yes,2.22,0.0,22.84
3203,2020-11-21,2020-11-27,R401,CENTRAL AVE-MYRTLE AVE,5664.0,Yes,2.22,0.0,22.84
3204,2020-11-21,2020-11-27,R402,SENECA AVENUE-PALMETTO ST,5180.0,Yes,2.22,0.0,22.84
3205,2020-11-21,2020-11-27,R403,FOREST AVENUE-PUTNAM AVENUE,7225.0,Yes,2.22,0.0,22.84
3206,2020-11-21,2020-11-27,R404,FRESH POND ROAD-68TH AVENUE,10588.0,Yes,2.22,0.0,22.84
3207,2020-11-21,2020-11-27,R405,JACKSON AVENUE-WESTCHESTER,8512.0,Yes,2.22,0.0,22.84
3208,2020-11-21,2020-11-27,R406,PROSPECT AVENUE-WESTCHESTER,11490.0,Yes,2.22,0.0,22.84
3209,2020-11-21,2020-11-27,R407,INTERVALE 163RD STREET,5462.0,Yes,2.22,0.0,22.84
3210,2020-11-21,2020-11-27,R408,SIMPSON ST-WESTCHESTER AVE,14308.0,Yes,2.22,0.0,22.84
3211,2020-11-21,2020-11-27,R409,FREEMAN ST-SOUTHERN BLVD,7291.0,Yes,2.22,0.0,22.84
3212,2020-11-21,2020-11-27,R411,PARK PLACE-FRANKLIN AVENUE,2529.0,Yes,2.22,0.0,22.84
3213,2020-11-21,2020-11-27,R412,BOTANIC GARDEN-FRANKLIN AVE,1610.0,Yes,2.22,0.0,22.84
3214,2020-11-21,2020-11-27,R413,KNICKERBOCKER AVE-MYRTLE AV,6869.0,Yes,2.22,0.0,22.84
3215,2020-11-21,2020-11-27,R414,HOWARD BEACH-159TH AVE,2703.0,Yes,2.22,0.0,22.84
3216,2020-11-21,2020-11-27,R415,BROAD CHANNEL-NOEL ROAD,428.0,Yes,2.22,0.0,22.84
3217,2020-11-21,2020-11-27,R416,HOLLAND-BEACH 90TH STREET,912.0,Yes,2.22,0.0,22.84
3218,2020-11-21,2020-11-27,R417,PLAYLAND-BEACH 98TH STREET,406.0,Yes,2.22,0.0,22.84
3219,2020-11-21,2020-11-27,R418,SEASIDE BEACH-105TH STREET,167.0,Yes,2.22,0.0,22.84
3220,2020-11-21,2020-11-27,R419,ROCKAWAY PARK-BEACH 116TH,816.0,Yes,2.22,0.0,22.84
3221,2020-11-21,2020-11-27,R420,DITMAS AVE-MCDONALD AVE,6270.0,Yes,2.22,0.0,22.84
3222,2020-11-21,2020-11-27,R421,AVENUE I-MCDONALD AVENUE,3129.0,Yes,2.22,0.0,22.84
3223,2020-11-21,2020-11-27,R422,MCDONALD AVE-22ND AVE,1228.0,Yes,2.22,0.0,22.84
3224,2020-11-21,2020-11-27,R423,AVENUE N-MCDONALD AVENUE,4304.0,Yes,2.22,0.0,22.84
3225,2020-11-21,2020-11-27,R424,AVENUE P-MCDONALD AVENUE,3662.0,Yes,2.22,0.0,22.84
3226,2020-11-21,2020-11-27,R425,AVENUE U-MCDONALD AVENUE,2118.0,Yes,2.22,0.0,22.84
3227,2020-11-21,2020-11-27,R426,NEPTUNE AVE-MCDONALD AVENUE,1852.0,Yes,2.22,0.0,22.84
3228,2020-11-21,2020-11-27,R427,MIDDLETOWN ROAD-WESTCHESTER,3017.0,Yes,2.22,0.0,22.84
3229,2020-11-21,2020-11-27,R428,BUHRE AVE-WESTCHESTER AVE,6142.0,Yes,2.22,0.0,22.84
3230,2020-11-21,2020-11-27,R429,PELHAM BAY PARK-BRUCKNER BL,8513.0,Yes,2.22,0.0,22.84
3231,2020-11-21,2020-11-27,R430,PELHAM PKWY-ESPLANADE,4246.0,Yes,2.22,0.0,22.84
3232,2020-11-21,2020-11-27,R431,DYRE AVENUE-LIGHT STREET,6876.0,Yes,2.22,0.0,22.84
3233,2020-11-21,2020-11-27,R432,CHAUNCEY STREET-ROCKAWAY AV,5459.0,Yes,2.22,0.0,22.84
3234,2020-11-21,2020-11-27,R433,ALABAMA AVENUE-FULTON ST,3825.0,Yes,2.22,0.0,22.84
3235,2020-11-21,2020-11-27,R434,VAN SICLEN AVENUE-FULTON ST,5571.0,Yes,2.22,0.0,22.84
3236,2020-11-21,2020-11-27,R435,CLEVELAND STREET-FULTON ST,5899.0,Yes,2.22,0.0,22.84
3237,2020-11-21,2020-11-27,R436,NORWOOD AVENUE-FULTON ST,6269.0,Yes,2.22,0.0,22.84
3238,2020-11-21,2020-11-27,R437,CRESCENT STREET-FULTON ST,9137.0,Yes,2.22,0.0,22.84
3239,2020-11-21,2020-11-27,R438,RALPH AVENUE-FULTON STREET,9432.0,Yes,2.22,0.0,22.84
3240,2020-11-21,2020-11-27,R439,ROCKAWAY AVE-HOPKINSON AVE,8889.0,Yes,2.22,0.0,22.84
3241,2020-11-21,2020-11-27,R440,LIBERTY AVE-PENNSYLVANIA AV,4059.0,Yes,2.22,0.0,22.84
3242,2020-11-21,2020-11-27,R441,VAN SICLEN AVE-PITKIN AVE,5363.0,Yes,2.22,0.0,22.84
3243,2020-11-21,2020-11-27,R442,SHEPHERD AVE-PITKIN AVE,5203.0,Yes,2.22,0.0,22.84
3244,2020-11-21,2020-11-27,R443,170TH STREET-GRAND CONC.,12257.0,Yes,2.22,0.0,22.84
3245,2020-11-21,2020-11-27,R444,238TH ST-WHITE PLAINS ROAD,4299.0,Yes,2.22,0.0,22.84
3246,2020-11-21,2020-11-27,R445,138TH STREET-3RD AVE,15300.0,Yes,2.22,0.0,22.84
3247,2020-11-21,2020-11-27,R446,BROOK AVENUE-138TH STREET,10145.0,Yes,2.22,0.0,22.84
3248,2020-11-21,2020-11-27,R447,CYPRESS AVENUE-138TH STREET,5441.0,Yes,2.22,0.0,22.84
3249,2020-11-21,2020-11-27,R448,EAST 143RD ST-SOUTHERN BLVD,1912.0,Yes,2.22,0.0,22.84
3250,2020-11-21,2020-11-27,R449,EAST 149TH ST-SOUTHERN BLVD,7904.0,Yes,2.22,0.0,22.84
3251,2020-11-21,2020-11-27,R450,LONGWOOD AVE-SOUTHERN BLVD,5658.0,Yes,2.22,0.0,22.84
3252,2020-11-21,2020-11-27,R451,WINTHROP ST-NOSTRAND AVE,11779.0,Yes,2.22,0.0,22.84
3253,2020-11-21,2020-11-27,R452,72ND STREET & BROADWAY,49556.0,Yes,2.22,0.0,22.84
3254,2020-11-21,2020-11-27,R453,23RD STREET-6TH AVENUE,12271.0,Yes,2.22,0.0,22.84
3255,2020-11-21,2020-11-27,R455,25TH STREET-4TH AVENUE,1707.0,Yes,2.22,0.0,22.84
3256,2020-11-21,2020-11-27,R456,HOYT STREET-FULTON STREET,3179.0,Yes,2.22,0.0,22.84
3257,2020-11-21,2020-11-27,R460,MARCY AVENUE-BROADWAY,16142.0,Yes,2.22,0.0,22.84
3258,2020-11-21,2020-11-27,R461,BROADWAY LAFAYETTE-BLEECKER,23164.0,Yes,2.22,0.0,22.84
3259,2020-11-21,2020-11-27,R462,CANAL STREET-BROADWAY,15816.0,Yes,2.22,0.0,22.84
3260,2020-11-21,2020-11-27,R463,CANAL ST-LAFAYETTE ST EAST,22078.0,Yes,2.22,0.0,22.84
3261,2020-11-21,2020-11-27,R464,AQUEDUCT RACE TRACK,3274.0,Yes,2.22,0.0,22.84
3262,2020-11-21,2020-11-27,R468,RI TRAMWAY (MANHATTAN),6861.0,Yes,2.22,0.0,22.84
3263,2020-11-21,2020-11-27,R469,RI TRAMWAY (ROOSEVELT),7605.0,Yes,2.22,0.0,22.84
3264,2020-11-21,2020-11-27,R535,AIRTRAIN @ HOWARD BEACH,6784.0,Yes,2.22,0.0,22.84
3265,2020-11-21,2020-11-27,R536,AIRTRAIN JAMAICA CENTER 1,18566.0,Yes,2.22,0.0,22.84
3266,2020-11-21,2020-11-27,R540,PA-PATH WORLD TRADE CNTR,38872.0,Yes,2.22,0.0,22.84
3267,2020-11-21,2020-11-27,R541,PA-PATH THIRTY THIRD ST,21409.0,Yes,2.22,0.0,22.84
3268,2020-11-21,2020-11-27,R542,PA-PATH TWENTY THIRD ST,4504.0,Yes,2.22,0.0,22.84
3269,2020-11-21,2020-11-27,R543,PA-PATH EXCHANGE PLACE,5537.0,Yes,2.22,0.0,22.84
3270,2020-11-21,2020-11-27,R544,PA-PATH HARRISON,5343.0,Yes,2.22,0.0,22.84
3271,2020-11-21,2020-11-27,R545,PA-PATH 14TH STREET,7196.0,Yes,2.22,0.0,22.84
3272,2020-11-21,2020-11-27,R546,PA-PATH PAVONIA/NEWPORT,8141.0,Yes,2.22,0.0,22.84
3273,2020-11-21,2020-11-27,R547,PA-PATH 9TH STREET,3359.0,Yes,2.22,0.0,22.84
3274,2020-11-21,2020-11-27,R548,PA-PATH CHRISTOPHER ST,3504.0,Yes,2.22,0.0,22.84
3275,2020-11-21,2020-11-27,R549,PA-PATH NEWARK,21878.0,Yes,2.22,0.0,22.84
3276,2020-11-21,2020-11-27,R550,PA-PATH HOBOKEN,12010.0,Yes,2.22,0.0,22.84
3277,2020-11-21,2020-11-27,R551,PA-PATH GROVE ST,12978.0,Yes,2.22,0.0,22.84
3278,2020-11-21,2020-11-27,R552,PA-PATH JOURNAL SQUARE,22239.0,Yes,2.22,0.0,22.84
3279,2020-11-21,2020-11-27,R555,SBS-M15 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3280,2020-11-21,2020-11-27,R556,SBS-BX12 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3281,2020-11-21,2020-11-27,R557,SBS-M34 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3282,2020-11-21,2020-11-27,R558,SBS-BX41 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3283,2020-11-21,2020-11-27,R559,SBS-B44 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3284,2020-11-21,2020-11-27,R560,SBS-M60 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3285,2020-11-21,2020-11-27,R561,SBS-M86 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3286,2020-11-21,2020-11-27,R562,MTABC - EASTCHESTER 2,0.0,Yes,2.22,0.0,22.84
3287,2020-11-21,2020-11-27,R563,SBS-B46 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3288,2020-11-21,2020-11-27,R564,SBS-Q44 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3289,2020-11-21,2020-11-27,R567,SBS-M23 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3290,2020-11-21,2020-11-27,R568,SBS-M79 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3291,2020-11-21,2020-11-27,R569,SBS-BX6 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3292,2020-11-21,2020-11-27,R570,72ND STREET - 2 AVENUE,42042.0,Yes,2.22,0.0,22.84
3293,2020-11-21,2020-11-27,R571,86TH STREET - 2 AVENUE,31115.0,Yes,2.22,0.0,22.84
3294,2020-11-21,2020-11-27,R572,96TH STREET - 2 AVENUE,25100.0,Yes,2.22,0.0,22.84
3295,2020-11-21,2020-11-27,R573,SBS-Q52/53 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3296,2020-11-21,2020-11-27,R574,SBS-B82 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3297,2020-11-21,2020-11-27,R575,SBS-M14 @ LIVINGSTON PLAZA,0.0,Yes,2.22,0.0,22.84
3298,2020-11-14,2020-11-20,R001,WHITEHALL STREET,25956.0,No,2.22,0.0,6.890000000000001
3299,2020-11-14,2020-11-20,R003,CYPRESS HILLS,3586.0,No,2.22,0.0,6.890000000000001
3300,2020-11-14,2020-11-20,R004,75TH STREET & ELDERTS LANE,9136.0,No,2.22,0.0,6.890000000000001
3301,2020-11-14,2020-11-20,R005,85TH STREET & FOREST PKWAY,9649.0,No,2.22,0.0,6.890000000000001
3302,2020-11-14,2020-11-20,R006,WOODHAVEN BOULEVARD,10628.0,No,2.22,0.0,6.890000000000001
3303,2020-11-14,2020-11-20,R007,104TH STREET,6105.0,No,2.22,0.0,6.890000000000001
3304,2020-11-14,2020-11-20,R008,111TH STREET,4958.0,No,2.22,0.0,6.890000000000001
3305,2020-11-14,2020-11-20,R009,121ST STREET,4859.0,No,2.22,0.0,6.890000000000001
3306,2020-11-14,2020-11-20,R010,42ND STREET & 8TH AVENUE,34273.0,No,2.22,0.0,6.890000000000001
3307,2020-11-14,2020-11-20,R011,42ND STREET & 8TH AVENUE,95871.0,No,2.22,0.0,6.890000000000001
3308,2020-11-14,2020-11-20,R012,34TH STREET & 8TH AVENUE,69442.0,No,2.22,0.0,6.890000000000001
3309,2020-11-14,2020-11-20,R013,34TH STREET & 8TH AVENUE,22463.0,No,2.22,0.0,6.890000000000001
3310,2020-11-14,2020-11-20,R014,FULTON STREET,68847.0,No,2.22,0.0,6.890000000000001
3311,2020-11-14,2020-11-20,R015,FIFTH AVENUE,24132.0,No,2.22,0.0,6.890000000000001
3312,2020-11-14,2020-11-20,R016,LEXINGTON AVENUE,7208.0,No,2.22,0.0,6.890000000000001
3313,2020-11-14,2020-11-20,R017,LEXINGTON AVENUE,39438.0,No,2.22,0.0,6.890000000000001
3314,2020-11-14,2020-11-20,R018,ROOSEVELT AVE/JACKSON HTS,110299.0,No,2.22,0.0,6.890000000000001
3315,2020-11-14,2020-11-20,R019,179TH STREET & HILLSIDE AVE,33140.0,No,2.22,0.0,6.890000000000001
3316,2020-11-14,2020-11-20,R020,47-50 STREETS/ROCKEFELLER,69254.0,No,2.22,0.0,6.890000000000001
3317,2020-11-14,2020-11-20,R021,42ND STREET & 6TH AVENUE,45026.0,No,2.22,0.0,6.890000000000001
3318,2020-11-14,2020-11-20,R022,34TH STREET & 6TH AVENUE,97477.0,No,2.22,0.0,6.890000000000001
3319,2020-11-14,2020-11-20,R023,34TH STREET & 6TH AVENUE,63286.0,No,2.22,0.0,6.890000000000001
3320,2020-11-14,2020-11-20,R024,SUTPHIN BOULEVARD,37193.0,No,2.22,0.0,6.890000000000001
3321,2020-11-14,2020-11-20,R025,JAMAICA CENTER-PARSONS BLVD,46574.0,No,2.22,0.0,6.890000000000001
3322,2020-11-14,2020-11-20,R027,WALL STREET,19793.0,No,2.22,0.0,6.890000000000001
3323,2020-11-14,2020-11-20,R028,FULTON & WILLIAM STREETS,30060.0,No,2.22,0.0,6.890000000000001
3324,2020-11-14,2020-11-20,R029,PARK PLACE,42873.0,No,2.22,0.0,6.890000000000001
3325,2020-11-14,2020-11-20,R030,CHAMBERS STREET,18174.0,No,2.22,0.0,6.890000000000001
3326,2020-11-14,2020-11-20,R031,34TH STREET & 7TH AVENUE,35911.0,No,2.22,0.0,6.890000000000001
3327,2020-11-14,2020-11-20,R032,42ND STREET/TIMES SQUARE,47448.0,No,2.22,0.0,6.890000000000001
3328,2020-11-14,2020-11-20,R033,42ND STREET/TIMES SQUARE,52871.0,No,2.22,0.0,6.890000000000001
3329,2020-11-14,2020-11-20,R034,125TH STREET & BROADWAY,13180.0,No,2.22,0.0,6.890000000000001
3330,2020-11-14,2020-11-20,R035,168TH STREET & BROADWAY,48104.0,No,2.22,0.0,6.890000000000001
3331,2020-11-14,2020-11-20,R036,DYCKMAN STREET,17974.0,No,2.22,0.0,6.890000000000001
3332,2020-11-14,2020-11-20,R037,207TH STREET,13981.0,No,2.22,0.0,6.890000000000001
3333,2020-11-14,2020-11-20,R038,215TH STREET,2965.0,No,2.22,0.0,6.890000000000001
3334,2020-11-14,2020-11-20,R039,225TH STREET,11574.0,No,2.22,0.0,6.890000000000001
3335,2020-11-14,2020-11-20,R040,231ST STREET,18845.0,No,2.22,0.0,6.890000000000001
3336,2020-11-14,2020-11-20,R041,BOWLING GREEN & BATTERY PL,18938.0,No,2.22,0.0,6.890000000000001
3337,2020-11-14,2020-11-20,R042,BOWLING GREEN & BROADWAY,4270.0,No,2.22,0.0,6.890000000000001
3338,2020-11-14,2020-11-20,R043,WALL STREET,17657.0,No,2.22,0.0,6.890000000000001
3339,2020-11-14,2020-11-20,R044,BROOKLYN BRIDGE,28342.0,No,2.22,0.0,6.890000000000001
3340,2020-11-14,2020-11-20,R045,42ND STREET & GRAND CENTRAL,10349.0,No,2.22,0.0,6.890000000000001
3341,2020-11-14,2020-11-20,R046,42ND STREET & GRAND CENTRAL,72368.0,No,2.22,0.0,6.890000000000001
3342,2020-11-14,2020-11-20,R047,42ND STREET & GRAND CENTRAL,42574.0,No,2.22,0.0,6.890000000000001
3343,2020-11-14,2020-11-20,R048,42ND STREET & 3RD AVENUE,13446.0,No,2.22,0.0,6.890000000000001
3344,2020-11-14,2020-11-20,R049,51ST STREET & LEXINGTON AVE,18829.0,No,2.22,0.0,6.890000000000001
3345,2020-11-14,2020-11-20,R050,59TH STREET & LEXINGTON AVE,27556.0,No,2.22,0.0,6.890000000000001
3346,2020-11-14,2020-11-20,R051,59TH STREET & LEXINGTON AVE,56640.0,No,2.22,0.0,6.890000000000001
3347,2020-11-14,2020-11-20,R052,WOODLAWN ROAD,11164.0,No,2.22,0.0,6.890000000000001
3348,2020-11-14,2020-11-20,R053,149TH STREET & 3RD AVENUE,39905.0,No,2.22,0.0,6.890000000000001
3349,2020-11-14,2020-11-20,R054,FIFTH AVENUE & 42ND STREET,18046.0,No,2.22,0.0,6.890000000000001
3350,2020-11-14,2020-11-20,R055,MAIN STREET,93130.0,No,2.22,0.0,6.890000000000001
3351,2020-11-14,2020-11-20,R056,NEVINS STREET,13477.0,No,2.22,0.0,6.890000000000001
3352,2020-11-14,2020-11-20,R057,BARCLAYS CENTER,71949.0,No,2.22,0.0,6.890000000000001
